id,name,tets,fibered,num_field_max_deg,fund_max_deg,fund_any_nonmonic,fund_torsion_infos,alex_poly,alex_deg,alex_nonmonic,th_taut,taut_tri,Z2_wonky,in_S3,trace_field_deg
28621,o9_11765,9,-1,22.0,6.0,1.0,"[(1,22,0,6)]",6*a^4-5*a^3+5*a^2-5*a+6,4,1,3,jLAwLMQcbbdfgihiihhkhjxwgjg_baab,0,0,22.0
28755,o9_11899,9,-1,36.0,6.0,1.0,"[(0,22,0,6),(0,6,0,6),(0,6,0,6),(1,36,0,6)]",4*a^4+7*a^3+4*a^2+7*a+4,4,1,3,jLALLQPbcbfgfghiihhjudtnnhs_babb,0,0,36.0
28798,o9_11942,9,-1,51.0,14.0,1.0,"[(0,37,0,14),(0,6,0,14),(1,51,0,14)]",3*a^8+3*a^6-a^5+3*a^4-a^3+3*a^2+3,8,1,7,jLLzPQPaceefghgiinkxnkqxwxn_Baab,0,0,51.0
28828,o9_11972,9,-1,28.0,6.0,1.0,"[(1,28,0,6)]",3*a^4-7*a^3+3*a^2-7*a+3,4,1,3,jLALLMQbcbfhgigiihxjqqaqkxh_BaaB,0,0,28.0
28868,o9_12012,9,-1,47.0,6.0,1.0,"[(0,27,0,6),(0,10,0,6),(1,47,0,6)]",7*a^4+2*a^3+7*a^2+2*a+7,4,1,3,jLALPMPbcbegffhiihhjsqhnqqj_aBbB,0,0,47.0
28892,o9_12036,9,-1,32.0,6.0,1.0,"[(0,32,0,6),(0,8,0,6),(0,8,0,6),(1,32,0,6),(1,20,0,6)]",5*a^4+8*a^3+8*a^2+8*a+5,4,1,3,jLALPzQbcbegfhihihhjrhahhkw_aBbB,0,0,20.0
28902,o9_12046,9,-1,18.0,6.0,1.0,"[(0,10,0,6),(1,18,0,6)]",5*a^4+a^3-a^2+a+5,4,1,3,jLALLPQcbbeghgiiiqqnnijshmp_bBba,0,0,18.0
28945,o9_12089,9,-1,50.0,18.0,1.0,"[(0,40,0,18),(1,50,0,18)]",2*a^10+a^8+a^6+2*a^5+a^4+a^2+2,10,1,9,jLALPMPbcbegffhiihhjsqasqqj_BacB,0,0,50.0
28968,o9_12112,9,-1,56.0,22.0,1.0,"[(0,46,0,22),(0,6,0,22),(1,56,0,22)]",2*a^12+2*a^10+a^8+a^7+a^6+a^5+a^4+2*a^2+2,12,1,11,jLALPMPbcbefgfhiixxjnaxjxxk_aBba,0,0,56.0
28981,o9_12125,9,-1,47.0,6.0,1.0,"[(0,28,0,6),(0,9,0,6),(0,3,0,6),(1,47,0,6)]",7*a^4+3*a^3+7*a^2+3*a+7,4,1,3,jLALPMPbcbegffhiihhjsqhnqhn_aBbB,0,0,47.0
29005,o9_12149,9,-1,44.0,6.0,1.0,"[(0,26,0,6),(0,9,0,6),(0,3,0,6),(1,44,0,6)]",4*a^4+4*a^3+11*a^2+4*a+4,4,1,3,jLALPMPbcbefgfhiixxjgqajxhs_aBba,0,0,44.0
29009,o9_12153,9,-1,72.0,18.0,1.0,"[(0,58,0,18),(0,4,0,18),(1,72,0,18)]",2*a^10+2*a^9+2*a^8+a^7+2*a^6+2*a^5+2*a^4+a^3+2*a^2+2*a+2,10,1,9,jLAwLAQbcbdfhgihihxwxnxxxjr_BaaB,0,0,72.0
29042,o9_12186,9,-1,39.0,6.0,1.0,"[(0,20,0,6),(0,10,0,6),(0,4,0,6),(1,39,0,6)]",3*a^4+8*a^3+3*a^2+8*a+3,4,1,3,jLALLQPbcbfgfghiihhjudtnvhr_babb,0,0,39.0
29056,o9_12200,9,-1,22.0,6.0,1.0,"[(1,22,0,6)]",6*a^4-7*a^3+7*a^2-7*a+6,4,1,3,jLAwLPQcbbdfiihhihhkhjlccos_bBab,0,0,22.0
29057,o9_12201,9,-1,43.0,6.0,1.0,"[(0,27,0,6),(0,11,0,6),(1,43,0,6)]",3*a^4+3*a^3+11*a^2+3*a+3,4,1,3,jLALPMPbcbefgfhiihxwgxakqqn_aBbB,0,0,43.0
29079,o9_12223,9,-1,43.0,6.0,1.0,"[(1,43,0,6)]",7*a^4-2*a^3+7*a^2-2*a+7,4,1,3,jLAvAMQbcbfghigiixxnqqqqwhx_BbaB,0,0,43.0
29159,o9_12303,9,-1,38.0,6.0,1.0,"[(0,24,0,6),(0,14,0,6),(1,38,0,6)]",5*a^4+7*a^3+5*a^2+7*a+5,4,1,3,jLALLQPbcbfgfghiihhjudtnnxn_babb,0,0,38.0
29184,o9_12328,9,-1,49.0,6.0,1.0,"[(0,29,0,6),(0,14,0,6),(1,49,0,6)]",7*a^4+4*a^3+7*a^2+4*a+7,4,1,3,jLALPMPbcbegffhiihhjsqhnxhs_aBbB,0,0,49.0
29216,o9_12360,9,-1,22.0,6.0,1.0,"[(1,22,0,6)]",6*a^4-a^3+a^2-a+6,4,1,3,jLAwwMQbcbdfhihiihhjhrqvvrn_bBab,0,0,22.0
29219,o9_12363,9,-1,28.0,6.0,1.0,"[(1,28,0,6)]",4*a^4-7*a^3+4*a^2-7*a+4,4,1,3,jLALLMQbcbfhgigiihxjxxaxjqh_BbaB,0,0,28.0
29244,o9_12388,9,-1,24.0,2.0,1.0,"[(1,24,0,2)]",6*a^2-19*a+6,2,1,1,jLALLMQcbbeghhiiiqhknajcdql_babb,0,0,24.0
29245,o9_12389,9,-1,24.0,2.0,1.0,"[(0,15,0,2),(1,24,0,2)]",6*a^2+19*a+6,2,1,1,jLALLMQcbbegghiiiqhknaovdhd_bBba,0,0,24.0
29259,o9_12403,9,-1,14.0,6.0,1.0,"[(1,14,0,6)]",2*a^4-3*a^3-3*a+2,4,1,3,jLLAMzQacdefghiiijkaqqhqhkc_BaaB,0,0,14.0
29289,o9_12433,9,-1,60.0,22.0,1.0,"[(0,48,0,22),(0,2,0,22),(1,60,0,22)]",2*a^12+2*a^9+a^8+2*a^6+a^4+2*a^3+2,12,1,11,jLALPMPcbbegffhiihhkkxanqhn_aBbB,0,0,60.0
29294,o9_12438,9,-1,41.0,10.0,1.0,"[(0,26,0,10),(0,4,0,10),(1,41,0,10)]",4*a^6+4*a^4-a^3+4*a^2+4,6,1,5,jLLPPzQacefeghihijkxwntqqnn_abba,0,0,41.0
29299,o9_12443,9,-1,41.0,6.0,1.0,"[(1,41,0,6)]",7*a^4-3*a^3+7*a^2-3*a+7,4,1,3,jLAvAMQbcbfghigiihxjqqqqwhx_BbaB,0,0,41.0
29404,o9_12548,9,-1,33.0,6.0,1.0,"[(1,33,0,6)]",3*a^4-8*a^3+3*a^2-8*a+3,4,1,3,jLALLMQbcbfhgigiihxwqqaqkxh_BaaB,0,0,33.0
29422,o9_12566,9,-1,18.0,2.0,1.0,"[(0,11,0,2),(1,18,0,2),(1,4,1,2)]",2*a^2+19*a+2,2,1,1,jLLAMzQbcedfghiiitsajqqqqqa_aBbB,0,0,18.0
29423,o9_12567,9,-1,18.0,2.0,1.0,"[(0,4,1,2),(1,18,0,2),(1,4,1,2)]",2*a^2-19*a+2,2,1,1,jLLAMzQbcedfghiiitsajqqqqxh_BaaB,0,0,18.0
29431,o9_12575,9,-1,54.0,6.0,1.0,"[(0,32,0,6),(0,18,0,6),(1,54,0,6)]",7*a^4+7*a^3+9*a^2+7*a+7,4,1,3,jLALPMPbcbefgfhiixxjgqxjhhr_aBba,0,0,54.0
29434,o9_12578,9,-1,22.0,2.0,1.0,"[(1,22,0,2)]",6*a^2-2*a+6,2,1,1,jLALLMQcbbeghihiiqhknarinpa_bBab,0,0,22.0
29435,o9_12579,9,-1,22.0,2.0,1.0,"[(1,22,0,2)]",6*a^2+2*a+6,2,1,1,jLALLPQcbbeghhiiiqhknabkeix_aBba,0,0,22.0
29439,o9_12583,9,-1,50.0,6.0,1.0,"[(0,30,0,6),(0,15,0,6),(1,50,0,6)]",7*a^4+5*a^3+7*a^2+5*a+7,4,1,3,jLALPMPbcbegffhiihhjsqhnxxn_aBbB,0,0,50.0
29525,o9_12669,9,-1,50.0,6.0,1.0,"[(0,28,0,6),(0,8,0,6),(0,4,0,6),(1,50,0,6)]",5*a^4+5*a^3+12*a^2+5*a+5,4,1,3,jLALPMPbcbefgfhiixxjgqajxxn_aBba,0,0,50.0
29545,o9_12689,9,-1,24.0,6.0,1.0,"[(1,24,0,6)]",3*a^4+a^3+a+3,4,1,3,jLLAMzQacdefghiiinkxxxxxxkn_BaaB,0,0,24.0
29562,o9_12706,9,-1,41.0,6.0,1.0,"[(1,41,0,6)]",7*a^4-4*a^3+7*a^2-4*a+7,4,1,3,jLALLMQcbbfghigiihqnhhhhjxq_BbBa,0,0,41.0
29586,o9_12730,9,-1,56.0,6.0,1.0,"[(0,32,0,6),(0,9,0,6),(0,9,0,6),(1,56,0,6)]",7*a^4+7*a^3+10*a^2+7*a+7,4,1,3,jLALPMPbcbefgfhiixxjgqxjhqn_aBba,0,0,56.0
29612,o9_12756,9,-1,41.0,6.0,1.0,"[(0,26,0,6),(0,15,0,6),(1,41,0,6)]",5*a^4+8*a^3+5*a^2+8*a+5,4,1,3,jLALLQPbcbfgfghiihhjudtnnhw_babb,0,0,41.0
29629,o9_12773,9,-1,27.0,6.0,1.0,"[(1,27,0,6)]",5*a^4-7*a^3+5*a^2-7*a+5,4,1,3,jLALLMQbcbfhgigiixxnxxaxjqh_BbaB,0,1,27.0
29630,o9_12774,9,-1,54.0,6.0,1.0,"[(0,32,0,6),(0,4,0,6),(0,4,0,6),(1,54,0,6)]",8*a^4+3*a^3+8*a^2+3*a+8,4,1,3,jLALPMPbcbegffhiihhjsqhnqhr_aBbB,0,0,54.0
29680,o9_12824,9,-1,28.0,2.0,1.0,"[(1,28,0,2)]",6*a^2-20*a+6,2,1,1,jLALLMQcbbeghhiiiqhrnajcdql_babb,0,0,28.0
29681,o9_12825,9,-1,28.0,2.0,1.0,"[(0,8,0,2),(1,28,0,2)]",6*a^2+20*a+6,2,1,1,jLALLMQcbbegghiiiqhrnaovdhd_bBba,0,0,28.0
29709,o9_12853,9,-1,74.0,14.0,1.0,"[(0,60,0,14),(0,4,0,14),(1,74,0,14)]",2*a^8+2*a^7+3*a^6+3*a^5+4*a^4+3*a^3+3*a^2+2*a+2,8,1,7,jLAwLAQbcbdfhgihihhjqkxaqrs_BabB,0,0,74.0
29717,o9_12861,9,-1,23.0,10.0,1.0,"[(0,21,0,10),(0,2,0,10),(1,23,0,10)]",2*a^6+2*a^5-a^4-a^3-a^2+2*a+2,6,1,5,jLAvLQQbcbfhigiihhxjxakkksk_Bbba,0,0,23.0
29739,o9_12883,9,-1,24.0,2.0,1.0,"[(1,24,0,2)]",8*a^2-21*a+8,2,1,1,jLALLMQbcbeghhiiixxjnajcdql_babb,0,0,24.0
29740,o9_12884,9,-1,24.0,2.0,1.0,"[(0,18,0,2),(1,24,0,2)]",8*a^2+21*a+8,2,1,1,jLALLMQbcbegghiiixxjnaovdhd_bBba,0,0,24.0
29750,o9_12894,9,-1,56.0,6.0,1.0,"[(0,32,0,6),(0,12,0,6),(0,6,0,6),(1,56,0,6)]",7*a^4+7*a^3+11*a^2+7*a+7,4,1,3,jLALPMPbcbefgfhiixxjgqxjxqw_aBba,0,0,56.0
29780,o9_12924,9,-1,37.0,10.0,1.0,"[(0,26,0,10),(0,9,0,10),(1,37,0,10)]",2*a^6+2*a^5+4*a^4+3*a^3+4*a^2+2*a+2,6,1,5,jLALLAQcbbegfhhiiqqnnljontr_abBa,0,0,37.0
29811,o9_12955,9,-1,40.0,6.0,1.0,"[(1,40,0,6)]",7*a^4-5*a^3+7*a^2-5*a+7,4,1,3,jLALLMQcbbfghigiihhrhhhhjxq_aBbB,0,0,40.0
29831,o9_12975,9,-1,21.0,2.0,1.0,"[(1,21,0,2)]",6*a^2-a+6,2,1,1,jLALLMQcbbeghihiiqhrnarinpa_bBab,0,0,21.0
29832,o9_12976,9,-1,21.0,2.0,1.0,"[(0,6,0,2),(1,21,0,2)]",6*a^2+a+6,2,1,1,jLALLPQcbbeghhiiiqhrnabkeix_aBba,0,0,21.0
29834,o9_12978,9,-1,24.0,2.0,1.0,"[(1,24,0,2)]",2*a^2+24*a+2,2,1,1,jLALLPQcbbeggihiiqqjnakhkah_BbaB,0,0,24.0
29835,o9_12979,9,-1,24.0,2.0,1.0,"[(1,24,0,2)]",2*a^2-24*a+2,2,1,1,jLALLPQcbbeggihiiqqjnakhkxq_BaaB,0,0,24.0
29852,o9_12996,9,-1,53.0,6.0,1.0,"[(0,31,0,6),(0,10,0,6),(0,5,0,6),(1,53,0,6)]",5*a^4+5*a^3+13*a^2+5*a+5,4,1,3,jLALPMPbcbefgfhiixxjgqajxhw_aBba,0,0,53.0
29855,o9_12999,9,-1,48.0,6.0,1.0,"[(1,48,0,6)]",8*a^4-3*a^3+8*a^2-3*a+8,4,1,3,jLAvAMQbcbfghigiihxwqqqqwhx_BbaB,0,0,48.0
29914,o9_13058,9,-1,58.0,6.0,1.0,"[(0,34,0,6),(0,8,0,6),(0,8,0,6),(1,58,0,6)]",8*a^4+5*a^3+8*a^2+5*a+8,4,1,3,jLALPMPbcbegffhiihhjsqhnxhw_aBbB,0,0,58.0
29935,o9_13079,9,-1,23.0,2.0,1.0,"[(0,11,0,2),(1,23,0,2)]",8*a^2+7*a+8,2,1,1,jLALLPQbcbeghhiiixxjnabkeix_BabB,0,0,23.0
29936,o9_13080,9,-1,23.0,2.0,1.0,"[(1,23,0,2)]",8*a^2-7*a+8,2,1,1,jLALLMQbcbeghihiixxjnarinpa_baab,0,0,23.0
29937,o9_13081,9,-1,58.0,6.0,1.0,"[(0,32,0,6),(0,8,0,6),(0,4,0,6),(1,58,0,6)]",7*a^4+7*a^3+12*a^2+7*a+7,4,1,3,jLALPMPbcbefgfhiixxjgqxjxxk_aBba,0,0,58.0
29949,o9_13093,9,-1,41.0,18.0,1.0,"[(0,34,0,18),(0,5,0,18),(1,41,0,18)]",2*a^10+2*a^7+2*a^6-a^5+2*a^4+2*a^3+2,10,1,9,jLALLPQbcbeghihhixxjnljhrns_baab,0,0,41.0
29992,o9_13136,9,-1,31.0,6.0,1.0,"[(1,31,0,6)]",5*a^4-8*a^3+5*a^2-8*a+5,4,1,3,jLALLMQbcbfhgigiihxwxxaxjqh_BbaB,0,1,31.0
29996,o9_13140,9,-1,19.0,2.0,1.0,"[(0,12,0,2),(0,6,0,2),(1,19,0,2)]",10*a^2+19*a+10,2,1,1,jLALLMQbcbefghiiihhjsqvwaiu_abBb,0,0,19.0
29997,o9_13141,9,-1,19.0,2.0,1.0,"[(1,19,0,2)]",10*a^2-19*a+10,2,1,1,jLALLPQbcbefihihihhjsqpgpvm_abBa,0,1,
30059,o9_13203,9,-1,24.0,2.0,1.0,"[(0,6,0,2),(0,3,0,2),(0,3,0,2),(0,2,0,2),(1,24,0,2)]",10*a^2+16*a+10,2,1,1,jLALLPQbcbefihihihhjsqqsqrq_BabB,0,0,24.0
30060,o9_13204,9,-1,24.0,2.0,1.0,"[(1,24,0,2)]",10*a^2-16*a+10,2,1,1,jLALLMQbcbefghiiihhjsqfoath_abBc,0,0,24.0
30086,o9_13230,9,-1,63.0,6.0,1.0,"[(0,37,0,6),(0,21,0,6),(1,63,0,6)]",8*a^4+8*a^3+11*a^2+8*a+8,4,1,3,jLALPMPbcbefgfhiixxjgqxjhqj_aBba,0,0,63.0
30128,o9_13272,9,-1,20.0,2.0,1.0,"[(0,20,0,2),(1,20,0,2)]",10*a^2+21*a+10,2,1,1,jLALLMQbcbefghiiihhjsqrsiua_abBa,0,0,20.0
30129,o9_13273,9,-1,20.0,2.0,1.0,"[(1,20,0,2)]",10*a^2-21*a+10,2,1,1,jLALLPQbcbefihhiihhjsqdovqm_abBc,0,1,
30144,o9_13288,9,-1,23.0,6.0,1.0,"[(0,10,0,6),(1,23,0,6)]",2*a^4+7*a^3-7*a^2+7*a+2,4,1,3,jLALLMQbcbefghiiihhwsdkvhpu_abBa,0,0,23.0
30207,o9_13351,9,-1,48.0,6.0,1.0,"[(1,48,0,6)]",8*a^4-5*a^3+8*a^2-5*a+8,4,1,3,jLALLMQcbbfghigiihqjhhhhjxq_BbBa,0,0,48.0
30260,o9_13404,9,-1,26.0,2.0,1.0,"[(0,8,0,2),(0,8,0,2),(1,26,0,2)]",10*a^2+14*a+10,2,1,1,jLALLPQbcbefihhiihhjsqxwjpp_BaaB,0,0,26.0
30261,o9_13405,9,-1,26.0,2.0,1.0,"[(1,26,0,2)]",10*a^2-14*a+10,2,1,1,jLALLMQbcbefghiiihhjsqsgixe_abBB,0,0,26.0
30300,o9_13444,9,-1,28.0,2.0,1.0,"[(0,12,0,2),(0,6,0,2),(1,28,0,2)]",8*a^2+23*a+8,2,1,1,jLALLMQbcbegghiiihxjnaovdhd_bBba,0,0,28.0
30301,o9_13445,9,-1,28.0,2.0,1.0,"[(1,28,0,2)]",8*a^2-23*a+8,2,1,1,jLALLMQbcbeghhiiihxjnajcdql_babb,0,0,28.0
30322,o9_13466,9,-1,41.0,22.0,1.0,"[(0,35,0,22),(0,3,0,22),(1,41,0,22)]",2*a^12+a^9+a^8+a^6+a^4+a^3+2,12,1,11,jLALPzQcbbegfhihihhkwhhhhkn_BbBa,0,0,41.0
30325,o9_13469,9,-1,21.0,6.0,1.0,"[(0,12,0,6),(1,21,0,6)]",4*a^4+5*a^3-5*a^2+5*a+4,4,1,3,jLALzPQbcbefgihiixxjnlwqbed_baBb,0,0,21.0
30330,o9_13474,9,-1,65.0,6.0,1.0,"[(0,37,0,6),(0,12,0,6),(0,4,0,6),(0,3,1,6),(1,65,0,6)]",8*a^4+8*a^3+13*a^2+8*a+8,4,1,3,jLALPMPbcbefgfhiixxjgqxjxqs_aBba,0,0,65.0
30368,o9_13512,9,-1,37.0,10.0,1.0,"[(0,26,0,10),(0,9,0,10),(1,37,0,10)]",2*a^6+2*a^5+4*a^4+3*a^3+4*a^2+2*a+2,6,1,5,jLAwLMQcbbdgghhiihhkhmppfnn_baab,0,0,37.0
30432,o9_13576,9,-1,25.0,2.0,1.0,"[(1,25,0,2)]",8*a^2-5*a+8,2,1,1,jLALLMQbcbeghihiihxjnarinpa_baab,0,0,25.0
30433,o9_13577,9,-1,25.0,2.0,1.0,"[(0,6,0,2),(1,25,0,2)]",8*a^2+5*a+8,2,1,1,jLALLPQbcbeghhiiihxjnabkeix_BabB,0,0,25.0
30470,o9_13614,9,-1,16.0,22.0,1.0,"[(0,12,0,22),(1,16,0,22)]",2*a^12-2*a^11+a^8-a^6+a^4-2*a+2,12,1,11,jLLLAMQbefgfgiihihhmhictqja_aBBa,0,0,16.0
30494,o9_13638,9,-1,21.0,6.0,1.0,"[(1,21,0,6)]",5*a^4-11*a^3+11*a^2-11*a+5,4,1,3,jLAwMLQbcbdfgihiihhjhrpkwgv_bBab,0,1,
30507,o9_13651,9,-1,22.0,6.0,1.0,"[(0,6,0,6),(0,6,0,6),(1,22,0,6)]",5*a^4+4*a^3-4*a^2+4*a+5,4,1,3,jLALLPQbcbeghgiiixxjnijshmp_babb,0,0,22.0
30524,o9_13668,9,-1,28.0,2.0,1.0,"[(0,10,0,2),(0,5,0,2),(0,5,0,2),(1,28,0,2)]",10*a^2+24*a+10,2,1,1,jLALzMQbcbefghiiixxjnxbcmdx_baBb,0,0,28.0
30525,o9_13669,9,-1,28.0,2.0,1.0,"[(1,28,0,2)]",10*a^2-24*a+10,2,1,1,jLALPLQbcbefghiiixxjnxeamfv_babb,0,0,28.0
30531,o9_13675,9,-1,32.0,10.0,1.0,"[(0,14,0,10),(1,32,0,10)]",3*a^6+3*a^4-4*a^3+3*a^2+3,6,1,5,jLALPzQbcbefghihihxjsxahqsj_BbaB,0,0,32.0
30543,o9_13687,9,-1,56.0,10.0,1.0,"[(0,42,0,10),(0,5,0,10),(0,5,0,10),(1,56,0,10)]",2*a^6+3*a^5+4*a^4+4*a^3+4*a^2+3*a+2,6,1,5,jLLPLQPcdcffgghiiqsnhorsahr_BbBa,0,0,56.0
30588,o9_13732,9,-1,22.0,6.0,1.0,"[(1,22,0,6)]",6*a^4-11*a^3+11*a^2-11*a+6,4,1,3,jLAwMLQbcbdfghiiihhjhrpkjfg_bBab,0,1,22.0
30619,o9_13763,9,-1,30.0,14.0,1.0,"[(0,20,0,14),(1,30,0,14)]",2*a^8+2*a^6-3*a^5+2*a^4-3*a^3+2*a^2+2,8,1,7,jLLzPQPaceefghgiinkxnkxxkxn_Baab,0,0,30.0
30634,o9_13778,9,-1,27.0,2.0,1.0,"[(0,15,0,2),(1,27,0,2)]",10*a^2+11*a+10,2,1,1,jLALPLQbcbefgihiixxjnxqiikw_BbBa,0,0,27.0
30635,o9_13779,9,-1,27.0,2.0,1.0,"[(1,27,0,2)]",10*a^2-11*a+10,2,1,1,jLALzMQbcbefgihiixxjnxnioht_baBb,0,0,27.0
30643,o9_13787,9,-1,25.0,6.0,1.0,"[(0,12,0,6),(1,25,0,6)]",3*a^4+7*a^3-7*a^2+7*a+3,4,1,3,jLALLMQbcbefghiiixhjsdkvhpu_abBB,0,0,25.0
30708,o9_13853,9,-1,27.0,6.0,1.0,"[(1,27,0,6)]",2*a^4-11*a^3+11*a^2-11*a+2,4,1,3,jLAwLPQcbbdfihihihhrhjlgboc_bBab,0,0,27.0
30762,o9_13907,9,-1,20.0,6.0,1.0,"[(1,20,0,6)]",3*a^4-2*a^3-2*a+3,4,1,3,jLLAMzQacdefghiiijkqxqhqhkc_BaaB,0,0,20.0
30770,o9_13915,9,-1,38.0,12.0,1.0,"[(0,36,0,12),(0,4,0,12),(1,38,0,12),(1,8,0,12)]",2*a^7+2*a^6+a^5+3*a^4+3*a^3+a^2+2*a+2,7,1,6,kLALLwQkbcbefhjijijxxjnxfumphv_BabB,0,0,38.0
30795,o9_13940,9,-1,18.0,10.0,1.0,"[(0,17,0,10),(1,18,0,10)]",2*a^6-a^4+a^3-a^2+2,6,1,5,jLLLQMPcdeegfghiitkitlkrlqj_aBba,0,0,18.0
30831,o9_13976,9,-1,25.0,10.0,1.0,"[(0,18,0,10),(1,25,0,10)]",2*a^6+2*a^4-5*a^3+2*a^2+2,6,1,5,jLLPPzQacefeghihijkxwnpqxjj_baaB,0,0,25.0
30849,o9_13994,9,-1,34.0,6.0,1.0,"[(1,34,0,6)]",9*a^4-7*a^3+7*a^2-7*a+9,4,1,3,jLAwLMQcbbdfgihiihhrhjxwgjg_baab,0,0,34.0
30868,o9_14013,9,-1,28.0,2.0,1.0,"[(1,28,0,2)]",3*a^2+22*a+3,2,1,1,jLALLPQcbbeggihiiqhknakhkah_BbaB,0,0,28.0
30869,o9_14014,9,-1,28.0,4.0,1.0,"[(1,28,0,4),(2,28,0,4)]",5*a^3-a^2-a+5,3,1,2,jLALPzQbcbegfhiiihhjshqxhjf_BaaB,1,0,28.0
30870,o9_14015,9,-1,28.0,2.0,1.0,"[(1,28,0,2)]",3*a^2-22*a+3,2,1,1,jLALLPQcbbeggihiiqhknakhkxq_BaaB,0,0,28.0
30872,o9_14017,9,-1,34.0,6.0,1.0,"[(1,34,0,6)]",9*a^4-5*a^3+5*a^2-5*a+9,4,1,3,jLAwwMQbcbdfgihiixxjqwxsoow_bBba,0,0,34.0
30904,o9_14049,9,-1,24.0,2.0,1.0,"[(1,24,0,2)]",4*a^2+12*a+4,2,1,1,jLALLPQbcbeggihiixxjnakhkah_aBba,0,0,24.0
30905,o9_14050,9,-1,24.0,2.0,1.0,"[(1,24,0,2)]",4*a^2-12*a+4,2,1,1,jLALLPQbcbeggihiixxjnakhkxq_BaaB,0,0,24.0
30913,o9_14058,9,-1,32.0,2.0,1.0,"[(1,32,0,2)]",10*a^2-27*a+10,2,1,1,jLALLMQbcbeghhiiixxnnajcdql_babb,0,0,32.0
30914,o9_14059,9,-1,32.0,2.0,1.0,"[(0,23,0,2),(1,32,0,2)]",10*a^2+27*a+10,2,1,1,jLALLMQbcbegghiiixxnnaovdhd_bBba,0,0,32.0
30923,o9_14068,9,-1,28.0,6.0,1.0,"[(0,4,0,6),(0,4,0,6),(0,2,1,6),(1,28,0,6)]",7*a^4+2*a^3-2*a^2+2*a+7,4,1,3,jLALLPQcbbeghgiiiqqjnijshmp_bBba,0,0,28.0
30924,o9_14069,9,-1,36.0,6.0,1.0,"[(1,36,0,6)]",9*a^4-4*a^3+4*a^2-4*a+9,4,1,3,jLAwwMQbcbdfhihiihhjqjhvvjk_bBba,0,0,36.0
30975,o9_14120,9,-1,30.0,6.0,1.0,"[(0,6,0,6),(0,6,0,6),(1,30,0,6)]",3*a^4+8*a^3-8*a^2+8*a+3,4,1,3,jLALLMQbcbefghiiixhnsdkvhpu_abBB,0,0,30.0
30988,o9_14133,9,-1,43.0,10.0,1.0,"[(0,36,0,10),(0,4,0,10),(0,2,0,10),(1,43,0,10)]",3*a^6+3*a^5+a^4+a^3+a^2+3*a+3,6,1,5,jLALLPQbcbffhigiihxjqxbwwkw_bBBa,0,0,43.0
31014,o9_14160,9,-1,32.0,2.0,1.0,"[(1,32,0,2)]",10*a^2-8*a+10,2,1,1,jLALLMQbcbeghihiixxnnarinpa_babb,0,0,32.0
31015,o9_14161,9,-1,32.0,2.0,1.0,"[(0,6,0,2),(1,32,0,2)]",10*a^2+8*a+10,2,1,1,jLALLPQbcbeghhiiixxnnabkeix_BabB,0,0,32.0
31018,o9_14164,9,-1,27.0,6.0,1.0,"[(0,8,0,6),(0,4,1,6),(1,27,0,6)]",4*a^4+7*a^3-7*a^2+7*a+4,4,1,3,jLALzPQbcbefgihiihxjnlwqbed_baBb,0,0,27.0
31038,o9_14184,9,-1,36.0,2.0,1.0,"[(1,36,0,2)]",10*a^2-28*a+10,2,1,1,jLALLMQbcbeghhiiihxwnajcdql_babb,0,0,36.0
31039,o9_14185,9,-1,36.0,2.0,1.0,"[(0,8,0,2),(0,4,0,2),(0,2,0,2),(1,36,0,2)]",10*a^2+28*a+10,2,1,1,jLALLMQbcbegghiiihxwnaovdhd_bBba,0,0,36.0
31091,o9_14237,9,-1,36.0,6.0,1.0,"[(1,36,0,6)]",9*a^4-2*a^3+2*a^2-2*a+9,4,1,3,jLAwwMQbcbdfhihiihhwhrqvvrn_bBab,0,0,36.0
31102,o9_14248,9,-1,29.0,6.0,1.0,"[(1,29,0,6)]",4*a^4-13*a^3+13*a^2-13*a+4,4,1,3,jLAwMLQbcbdfghiiixxjqwdsrfg_bBcB,0,0,29.0
31117,o9_14263,9,-1,26.0,6.0,1.0,"[(0,16,0,6),(1,26,0,6)]",7*a^4+3*a^3-3*a^2+3*a+7,4,1,3,jLALLPQcbbeghgiiiqhknijshmp_bBba,0,0,26.0
31120,o9_14266,9,-1,31.0,2.0,1.0,"[(1,31,0,2)]",10*a^2-7*a+10,2,1,1,jLALLMQbcbeghihiihxwnarinpa_babb,0,0,31.0
31121,o9_14267,9,-1,31.0,2.0,1.0,"[(0,9,0,2),(0,3,0,2),(1,31,0,2)]",10*a^2+7*a+10,2,1,1,jLALLPQbcbeghhiiihxwnabkeix_BabB,0,0,31.0
31130,o9_14276,9,-1,34.0,6.0,1.0,"[(1,34,0,6)]",9*a^4-11*a^3+11*a^2-11*a+9,4,1,3,jLAwLPQcbbdfiihhihhrhjlccos_bBab,0,0,34.0
31183,o9_14329,9,-1,38.0,6.0,1.0,"[(1,38,0,6)]",10*a^4-7*a^3+7*a^2-7*a+10,4,1,3,jLAwLMQcbbdfgihiihqnhjxwgjg_bBab,0,0,38.0
31186,o9_14332,9,-1,31.0,6.0,1.0,"[(1,31,0,6)]",3*a^4-13*a^3+13*a^2-13*a+3,4,1,3,jLAwLPQcbbdfihihihqnhjlgboc_bBab,0,0,31.0
